#Data tag : 22v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(1e30/cm2s),recorded(1e30/cm2s),avgpu,source
360927:8305,801:801,10/23/22 06:04:01,STABLE BEAMS,6800,17366.717403481,16755.129963955,50.4,BCM1FUT
360927:8305,802:802,10/23/22 06:04:25,STABLE BEAMS,6800,17362.096249040,16740.368470619,50.4,BCM1FUT
360927:8305,803:803,10/23/22 06:04:48,STABLE BEAMS,6800,17354.354990324,16719.980789254,50.4,BCM1FUT
360927:8305,804:804,10/23/22 06:05:11,STABLE BEAMS,6800,17347.716768471,16746.108662459,50.4,BCM1FUT
360927:8305,805:805,10/23/22 06:05:34,STABLE BEAMS,6800,17338.593463566,16688.653742290,50.4,BCM1FUT
360927:8305,806:806,10/23/22 06:05:58,STABLE BEAMS,6800,17335.442358255,16686.258662245,50.3,BCM1FUT
360927:8305,807:807,10/23/22 06:06:21,STABLE BEAMS,6800,17326.956074640,16694.196927545,50.3,BCM1FUT
360927:8305,808:808,10/23/22 06:06:44,STABLE BEAMS,6800,17327.153081224,16725.158962310,50.3,BCM1FUT
360927:8305,809:809,10/23/22 06:07:08,STABLE BEAMS,6800,17319.618829426,16764.601280490,50.3,BCM1FUT
360927:8305,810:810,10/23/22 06:07:31,STABLE BEAMS,6800,17314.164647145,16716.738680901,50.3,BCM1FUT
360927:8305,811:811,10/23/22 06:07:54,STABLE BEAMS,6800,17303.812301164,16585.708301807,50.3,BCM1FUT
360927:8305,812:812,10/23/22 06:08:18,STABLE BEAMS,6800,17292.017906991,16718.954754963,50.2,BCM1FUT
360927:8305,813:813,10/23/22 06:08:41,STABLE BEAMS,6800,17281.139543431,16758.013060309,50.2,BCM1FUT
360927:8305,814:814,10/23/22 06:09:04,STABLE BEAMS,6800,17275.229345909,16635.194955673,50.2,BCM1FUT
360927:8305,815:815,10/23/22 06:09:28,STABLE BEAMS,6800,17266.093040570,16705.822316071,50.2,BCM1FUT
360927:8305,816:816,10/23/22 06:09:51,STABLE BEAMS,6800,17254.176642318,16714.848617734,50.1,BCM1FUT
360927:8305,817:817,10/23/22 06:10:14,STABLE BEAMS,6800,17238.385114559,16563.770568638,50.1,BCM1FUT
360927:8305,818:818,10/23/22 06:10:38,STABLE BEAMS,6800,17238.930132773,16648.536401550,50.0,BCM1FUT
360927:8305,819:819,10/23/22 06:11:01,STABLE BEAMS,6800,17233.919965331,16618.012381424,50.1,BCM1FUT
360927:8305,820:820,10/23/22 06:11:24,STABLE BEAMS,6800,17221.020534226,16687.274696201,50.0,BCM1FUT
360927:8305,821:821,10/23/22 06:11:47,STABLE BEAMS,6800,17207.792092126,16594.486595181,50.0,BCM1FUT
360927:8305,822:822,10/23/22 06:12:11,STABLE BEAMS,6800,17196.877727363,16677.110356505,50.0,BCM1FUT
360927:8305,823:823,10/23/22 06:12:34,STABLE BEAMS,6800,17188.498447324,16594.114582749,49.9,BCM1FUT
360927:8305,824:824,10/23/22 06:12:57,STABLE BEAMS,6800,17181.765222296,16626.098651670,49.9,BCM1FUT
360927:8305,825:825,10/23/22 06:13:21,STABLE BEAMS,6800,17171.686885474,16621.930512369,49.9,BCM1FUT
360927:8305,826:826,10/23/22 06:13:44,STABLE BEAMS,6800,17162.540579800,16573.283886577,49.9,BCM1FUT
360927:8305,827:827,10/23/22 06:14:07,STABLE BEAMS,6800,17157.243402766,16543.538892486,49.8,BCM1FUT
360927:8305,828:828,10/23/22 06:14:31,STABLE BEAMS,6800,17152.579246888,16586.017312134,49.8,BCM1FUT
360927:8305,829:829,10/23/22 06:14:54,STABLE BEAMS,6800,17143.927957758,16667.764044147,49.8,BCM1FUT
360927:8305,830:830,10/23/22 06:15:17,STABLE BEAMS,6800,17134.875655226,16525.460288291,49.8,BCM1FUT
360927:8305,831:831,10/23/22 06:15:41,STABLE BEAMS,6800,17132.357571071,16610.237121571,49.7,BCM1FUT
360927:8305,832:832,10/23/22 06:16:04,STABLE BEAMS,6800,17123.015258846,16515.121942779,49.7,BCM1FUT
360927:8305,833:833,10/23/22 06:16:27,STABLE BEAMS,6800,17127.775417933,16614.319257998,49.7,BCM1FUT
360927:8305,834:834,10/23/22 06:16:50,STABLE BEAMS,6800,17116.695047622,16563.541560984,49.7,BCM1FUT
360927:8305,835:835,10/23/22 06:17:14,STABLE BEAMS,6800,17102.415570395,16554.094245251,49.7,BCM1FUT
360927:8305,836:836,10/23/22 06:17:37,STABLE BEAMS,6800,17099.585475812,11119.375614518,49.7,BCM1FUT
360927:8305,837:837,10/23/22 06:18:00,STABLE BEAMS,6800,17093.460271105,16532.370519234,49.6,BCM1FUT
360927:8305,838:838,10/23/22 06:18:24,STABLE BEAMS,6800,17086.298031740,16442.127503272,49.6,BCM1FUT
360927:8305,839:839,10/23/22 06:18:47,STABLE BEAMS,6800,17087.919085916,16468.767393589,49.6,BCM1FUT
360927:8305,840:840,10/23/22 06:19:10,STABLE BEAMS,6800,17072.004554046,16538.734731929,49.6,BCM1FUT
360927:8305,841:841,10/23/22 06:19:34,STABLE BEAMS,6800,17067.730411202,16524.636260752,49.5,BCM1FUT
360927:8305,842:842,10/23/22 06:19:57,STABLE BEAMS,6800,17055.476001654,16453.651888422,49.5,BCM1FUT
360927:8305,843:843,10/23/22 06:20:20,STABLE BEAMS,6800,17039.575470251,16532.956538819,49.5,BCM1FUT
360927:8305,844:844,10/23/22 06:20:44,STABLE BEAMS,6800,17026.583036038,16449.676755572,49.4,BCM1FUT
360927:8305,845:845,10/23/22 06:21:07,STABLE BEAMS,6800,17019.800809373,16384.036561847,49.4,BCM1FUT
360927:8305,846:846,10/23/22 06:21:30,STABLE BEAMS,6800,17004.914311860,16487.010003265,49.4,BCM1FUT
360927:8305,847:847,10/23/22 06:21:54,STABLE BEAMS,6800,16995.387993486,16474.946600101,49.4,BCM1FUT
360927:8305,848:848,10/23/22 06:22:17,STABLE BEAMS,6800,16989.321790751,16484.587922318,49.3,BCM1FUT
360927:8305,849:849,10/23/22 06:22:40,STABLE BEAMS,6800,16990.725837674,16525.400286286,49.3,BCM1FUT
360927:8305,850:850,10/23/22 06:23:03,STABLE BEAMS,6800,16982.527563685,16389.026728621,49.3,BCM1FUT
360927:8305,851:851,10/23/22 06:23:27,STABLE BEAMS,6800,16968.764103703,16043.441178997,49.3,BCM1FUT
360927:8305,852:852,10/23/22 06:23:50,STABLE BEAMS,6800,16957.162715980,16104.853231415,49.3,BCM1FUT
360927:8305,853:853,10/23/22 06:24:13,STABLE BEAMS,6800,16946.843371103,15815.162549822,49.2,BCM1FUT
360927:8305,854:854,10/23/22 06:24:37,STABLE BEAMS,6800,16939.431123382,16483.593889097,49.2,BCM1FUT
360927:8305,855:855,10/23/22 06:25:00,STABLE BEAMS,6800,16935.175981173,16118.950702559,49.2,BCM1FUT
360927:8305,856:856,10/23/22 06:25:23,STABLE BEAMS,6800,16934.301951963,16254.916246588,49.2,BCM1FUT
360927:8305,857:857,10/23/22 06:25:47,STABLE BEAMS,6800,16927.624728807,16372.962191737,49.1,BCM1FUT
360927:8305,858:858,10/23/22 06:26:10,STABLE BEAMS,6800,16921.102510832,16333.307866471,49.1,BCM1FUT
360927:8305,859:859,10/23/22 06:26:33,STABLE BEAMS,6800,16909.704129893,16388.703717825,49.1,BCM1FUT
360927:8305,860:860,10/23/22 06:26:57,STABLE BEAMS,6800,16893.474587494,16137.546324033,49.1,BCM1FUT
360927:8305,861:861,10/23/22 06:27:20,STABLE BEAMS,6800,16900.982838423,16438.395378543,49.0,BCM1FUT
360927:8305,862:862,10/23/22 06:27:43,STABLE BEAMS,6800,16900.966837888,16408.673385221,49.1,BCM1FUT
360927:8305,863:863,10/23/22 06:28:07,STABLE BEAMS,6800,16887.171376838,16306.509970873,49.0,BCM1FUT
360927:8305,864:864,10/23/22 06:28:30,STABLE BEAMS,6800,16874.622957464,16412.626517336,49.0,BCM1FUT
360927:8305,865:865,10/23/22 06:28:53,STABLE BEAMS,6800,16874.343948140,16403.700219015,49.0,BCM1FUT
360927:8305,866:866,10/23/22 06:29:16,STABLE BEAMS,6800,16862.606555871,16337.620010585,49.0,BCM1FUT
360927:8305,867:867,10/23/22 06:29:40,STABLE BEAMS,6800,16854.096271453,16201.891474476,49.0,BCM1FUT
360927:8305,868:868,10/23/22 06:30:03,STABLE BEAMS,6800,16845.902997630,16385.690617126,48.9,BCM1FUT
360927:8305,869:869,10/23/22 06:30:26,STABLE BEAMS,6800,16837.689723139,16329.074724998,48.9,BCM1FUT
360927:8305,870:870,10/23/22 06:30:50,STABLE BEAMS,6800,16831.970532001,16281.890148068,48.9,BCM1FUT
360927:8305,871:871,10/23/22 06:31:13,STABLE BEAMS,6800,16813.307908288,16334.020890301,48.8,BCM1FUT
360927:8305,872:872,10/23/22 06:31:36,STABLE BEAMS,6800,16794.691286112,16208.117682559,48.8,BCM1FUT
360927:8305,873:873,10/23/22 06:32:00,STABLE BEAMS,6800,16784.173934617,16317.679344159,48.7,BCM1FUT
360927:8305,874:874,10/23/22 06:32:23,STABLE BEAMS,6800,16774.636615876,15837.461295056,48.7,BCM1FUT
360927:8305,875:875,10/23/22 06:32:46,STABLE BEAMS,6800,16769.927458494,16239.912745164,48.7,BCM1FUT
360927:8305,876:876,10/23/22 06:33:10,STABLE BEAMS,6800,16748.096728901,16285.908282356,48.7,BCM1FUT
360927:8305,877:877,10/23/22 06:33:33,STABLE BEAMS,6800,16736.112328377,16144.270548759,48.6,BCM1FUT
360927:8305,878:878,10/23/22 06:33:56,STABLE BEAMS,6800,16727.510040885,16213.104849232,48.6,BCM1FUT
360927:8305,879:879,10/23/22 06:34:19,STABLE BEAMS,6800,16730.067126344,16140.132410461,48.6,BCM1FUT
360927:8305,880:880,10/23/22 06:34:43,STABLE BEAMS,6800,16720.640811312,16158.666029863,48.5,BCM1FUT
360927:8305,881:881,10/23/22 06:35:06,STABLE BEAMS,6800,16713.400569340,16126.296948073,48.5,BCM1FUT
360927:8305,882:882,10/23/22 06:35:29,STABLE BEAMS,6800,16696.537005752,16114.093540230,48.5,BCM1FUT
360927:8305,883:883,10/23/22 06:35:53,STABLE BEAMS,6800,16682.117523846,15894.070186951,48.5,BCM1FUT
360927:8305,884:884,10/23/22 06:36:16,STABLE BEAMS,6800,16659.150756287,16129.584057930,48.3,BCM1FUT
360927:8305,885:885,10/23/22 06:36:39,STABLE BEAMS,6800,16673.428233446,16148.379686088,48.4,BCM1FUT
360927:8305,886:886,10/23/22 06:37:03,STABLE BEAMS,6800,16669.106088998,16102.111139773,48.4,BCM1FUT
360927:8305,887:887,10/23/22 06:37:26,STABLE BEAMS,6800,16664.462933822,16075.063235820,48.4,BCM1FUT
360927:8305,888:888,10/23/22 06:37:49,STABLE BEAMS,6800,16660.259793351,16098.487018653,48.4,BCM1FUT
360927:8305,889:889,10/23/22 06:38:13,STABLE BEAMS,6800,16654.285593691,16076.153272249,48.4,BCM1FUT
360927:8305,890:890,10/23/22 06:38:36,STABLE BEAMS,6800,16654.001584199,16132.215145862,48.4,BCM1FUT
360927:8305,891:891,10/23/22 06:38:59,STABLE BEAMS,6800,16651.118487845,16015.832256294,48.3,BCM1FUT
360927:8305,892:892,10/23/22 06:39:23,STABLE BEAMS,6800,16643.279225853,16060.714756287,48.4,BCM1FUT
360927:8305,893:893,10/23/22 06:39:46,STABLE BEAMS,6800,16639.560101558,16063.445847562,48.3,BCM1FUT
360927:8305,894:894,10/23/22 06:40:09,STABLE BEAMS,6800,16634.229923421,16066.468948595,48.3,BCM1FUT
360927:8305,895:895,10/23/22 06:40:32,STABLE BEAMS,6800,16628.955747156,16030.238737765,48.3,BCM1FUT
360927:8305,896:896,10/23/22 06:40:56,STABLE BEAMS,6800,16629.367760926,16100.093072328,48.3,BCM1FUT
360927:8305,897:897,10/23/22 06:41:19,STABLE BEAMS,6800,16617.362359700,15958.635344748,48.3,BCM1FUT
360927:8305,898:898,10/23/22 06:41:42,STABLE BEAMS,6800,16611.780173141,16111.996470145,48.2,BCM1FUT
360927:8305,899:899,10/23/22 06:42:06,STABLE BEAMS,6800,16608.789073177,16098.273011501,48.2,BCM1FUT
